date;dish_name;quantity
14/11/2015;The Pepperoni Pizza;8
14/11/2015;The Pepperoni, Mushroom, and Peppers Pizza;1
14/11/2015;The Prosciutto and Arugula Pizza;3
14/11/2015;The Sicilian Pizza;3
14/11/2015;The Soppressata Pizza;3
14/11/2015;The Southwest Chicken Pizza;8
14/11/2015;The Spicy Italian Pizza;4
14/11/2015;The Spinach Pesto Pizza;3
14/11/2015;The Spinach Supreme Pizza;5
14/11/2015;The Spinach and Feta Pizza;1
14/11/2015;The Thai Chicken Pizza;9
14/11/2015;The Vegetables + Vegetables Pizza;4
15/11/2015;The Barbecue Chicken Pizza;7
15/11/2015;The Big Meat Pizza;5
15/11/2015;The Brie Carre Pizza;4
15/11/2015;The Calabrese Pizza;4
15/11/2015;The California Chicken Pizza;5
15/11/2015;The Chicken Alfredo Pizza;3
15/11/2015;The Chicken Pesto Pizza;4
15/11/2015;The Classic Deluxe Pizza;4
15/11/2015;The Five Cheese Pizza;3
15/11/2015;The Four Cheese Pizza;6
15/11/2015;The Greek Pizza;3
15/11/2015;The Green Garden Pizza;0
15/11/2015;The Hawaiian Pizza;11
15/11/2015;The Italian Capocollo Pizza;3
15/11/2015;The Italian Supreme Pizza;3
15/11/2015;The Italian Vegetables Pizza;0
15/11/2015;The Mediterranean Pizza;1
15/11/2015;The Mexicana Pizza;2
15/11/2015;The Napolitana Pizza;4
15/11/2015;The Pepper Salami Pizza;2
15/11/2015;The Pepperoni Pizza;10
15/11/2015;The Pepperoni, Mushroom, and Peppers Pizza;2
15/11/2015;The Prosciutto and Arugula Pizza;5
15/11/2015;The Sicilian Pizza;3
15/11/2015;The Soppressata Pizza;0
15/11/2015;The Southwest Chicken Pizza;5
15/11/2015;The Spicy Italian Pizza;2
15/11/2015;The Spinach Pesto Pizza;3
15/11/2015;The Spinach Supreme Pizza;1
15/11/2015;The Spinach and Feta Pizza;2
15/11/2015;The Thai Chicken Pizza;1
15/11/2015;The Vegetables + Vegetables Pizza;5
16/11/2015;The Barbecue Chicken Pizza;8
16/11/2015;The Big Meat Pizza;3
16/11/2015;The Brie Carre Pizza;0
16/11/2015;The Calabrese Pizza;6
16/11/2015;The California Chicken Pizza;6
16/11/2015;The Chicken Alfredo Pizza;5
16/11/2015;The Chicken Pesto Pizza;4
16/11/2015;The Classic Deluxe Pizza;7
16/11/2015;The Five Cheese Pizza;6
16/11/2015;The Four Cheese Pizza;3
16/11/2015;The Greek Pizza;3
16/11/2015;The Green Garden Pizza;1
16/11/2015;The Hawaiian Pizza;9
16/11/2015;The Italian Capocollo Pizza;2
16/11/2015;The Italian Supreme Pizza;6
16/11/2015;The Italian Vegetables Pizza;1
16/11/2015;The Mediterranean Pizza;3
16/11/2015;The Mexicana Pizza;7
16/11/2015;The Napolitana Pizza;2
16/11/2015;The Pepper Salami Pizza;7
16/11/2015;The Pepperoni Pizza;4
16/11/2015;The Pepperoni, Mushroom, and Peppers Pizza;0
16/11/2015;The Prosciutto and Arugula Pizza;4
16/11/2015;The Sicilian Pizza;4
16/11/2015;The Soppressata Pizza;4
16/11/2015;The Southwest Chicken Pizza;3
16/11/2015;The Spicy Italian Pizza;7
16/11/2015;The Spinach Pesto Pizza;2
16/11/2015;The Spinach Supreme Pizza;2
16/11/2015;The Spinach and Feta Pizza;2
16/11/2015;The Thai Chicken Pizza;11
16/11/2015;The Vegetables + Vegetables Pizza;4
17/11/2015;The Barbecue Chicken Pizza;10
17/11/2015;The Big Meat Pizza;7
17/11/2015;The Brie Carre Pizza;1
17/11/2015;The Calabrese Pizza;2
17/11/2015;The California Chicken Pizza;6
17/11/2015;The Chicken Alfredo Pizza;1
17/11/2015;The Chicken Pesto Pizza;4
17/11/2015;The Classic Deluxe Pizza;6
17/11/2015;The Five Cheese Pizza;3
17/11/2015;The Four Cheese Pizza;2
17/11/2015;The Greek Pizza;3
17/11/2015;The Green Garden Pizza;1
17/11/2015;The Hawaiian Pizza;6
17/11/2015;The Italian Capocollo Pizza;1
17/11/2015;The Italian Supreme Pizza;6
17/11/2015;The Italian Vegetables Pizza;0
17/11/2015;The Mediterranean Pizza;2
17/11/2015;The Mexicana Pizza;7
17/11/2015;The Napolitana Pizza;4
17/11/2015;The Pepper Salami Pizza;3
17/11/2015;The Pepperoni Pizza;4
17/11/2015;The Pepperoni, Mushroom, and Peppers Pizza;3
17/11/2015;The Prosciutto and Arugula Pizza;6
17/11/2015;The Sicilian Pizza;4
17/11/2015;The Soppressata Pizza;2
17/11/2015;The Southwest Chicken Pizza;2
17/11/2015;The Spicy Italian Pizza;5
17/11/2015;The Spinach Pesto Pizza;1
17/11/2015;The Spinach Supreme Pizza;4
17/11/2015;The Spinach and Feta Pizza;3
17/11/2015;The Thai Chicken Pizza;5
17/11/2015;The Vegetables + Vegetables Pizza;3
18/11/2015;The Barbecue Chicken Pizza;7
18/11/2015;The Big Meat Pizza;5
18/11/2015;The Brie Carre Pizza;1
18/11/2015;The Calabrese Pizza;3
18/11/2015;The California Chicken Pizza;6
18/11/2015;The Chicken Alfredo Pizza;3
18/11/2015;The Chicken Pesto Pizza;2
18/11/2015;The Classic Deluxe Pizza;7
18/11/2015;The Five Cheese Pizza;2
18/11/2015;The Four Cheese Pizza;4
18/11/2015;The Greek Pizza;3
18/11/2015;The Green Garden Pizza;2
18/11/2015;The Hawaiian Pizza;11
18/11/2015;The Italian Capocollo Pizza;2
18/11/2015;The Italian Supreme Pizza;7
18/11/2015;The Italian Vegetables Pizza;2
18/11/2015;The Mediterranean Pizza;5
18/11/2015;The Mexicana Pizza;4
18/11/2015;The Napolitana Pizza;3
18/11/2015;The Pepper Salami Pizza;1
18/11/2015;The Pepperoni Pizza;8
18/11/2015;The Pepperoni, Mushroom, and Peppers Pizza;2
18/11/2015;The Prosciutto and Arugula Pizza;1
18/11/2015;The Sicilian Pizza;7
18/11/2015;The Soppressata Pizza;2
18/11/2015;The Southwest Chicken Pizza;7
18/11/2015;The Spicy Italian Pizza;4
18/11/2015;The Spinach Pesto Pizza;0
18/11/2015;The Spinach Supreme Pizza;2
18/11/2015;The Spinach and Feta Pizza;2
18/11/2015;The Thai Chicken Pizza;8
18/11/2015;The Vegetables + Vegetables Pizza;7
19/11/2015;The Barbecue Chicken Pizza;9
19/11/2015;The Big Meat Pizza;6
19/11/2015;The Brie Carre Pizza;4
19/11/2015;The Calabrese Pizza;3
19/11/2015;The California Chicken Pizza;5
19/11/2015;The Chicken Alfredo Pizza;1
19/11/2015;The Chicken Pesto Pizza;5
19/11/2015;The Classic Deluxe Pizza;10
19/11/2015;The Five Cheese Pizza;5
19/11/2015;The Four Cheese Pizza;11
19/11/2015;The Greek Pizza;6
19/11/2015;The Green Garden Pizza;0
19/11/2015;The Hawaiian Pizza;7
19/11/2015;The Italian Capocollo Pizza;3
19/11/2015;The Italian Supreme Pizza;8
19/11/2015;The Italian Vegetables Pizza;3
19/11/2015;The Mediterranean Pizza;4
19/11/2015;The Mexicana Pizza;5
19/11/2015;The Napolitana Pizza;5
19/11/2015;The Pepper Salami Pizza;5
19/11/2015;The Pepperoni Pizza;9
19/11/2015;The Pepperoni, Mushroom, and Peppers Pizza;4
19/11/2015;The Prosciutto and Arugula Pizza;2
19/11/2015;The Sicilian Pizza;1
19/11/2015;The Soppressata Pizza;2
19/11/2015;The Southwest Chicken Pizza;5
19/11/2015;The Spicy Italian Pizza;6
19/11/2015;The Spinach Pesto Pizza;5
19/11/2015;The Spinach Supreme Pizza;1
19/11/2015;The Spinach and Feta Pizza;6
19/11/2015;The Thai Chicken Pizza;8
19/11/2015;The Vegetables + Vegetables Pizza;8
20/11/2015;The Barbecue Chicken Pizza;7
20/11/2015;The Big Meat Pizza;4
20/11/2015;The Brie Carre Pizza;1
20/11/2015;The Calabrese Pizza;4
20/11/2015;The California Chicken Pizza;3
20/11/2015;The Chicken Alfredo Pizza;1
20/11/2015;The Chicken Pesto Pizza;4
20/11/2015;The Classic Deluxe Pizza;6
20/11/2015;The Five Cheese Pizza;4
20/11/2015;The Four Cheese Pizza;1
20/11/2015;The Greek Pizza;5
20/11/2015;The Green Garden Pizza;6
20/11/2015;The Hawaiian Pizza;8
20/11/2015;The Italian Capocollo Pizza;5
20/11/2015;The Italian Supreme Pizza;5
20/11/2015;The Italian Vegetables Pizza;3
20/11/2015;The Mediterranean Pizza;3
20/11/2015;The Mexicana Pizza;8
20/11/2015;The Napolitana Pizza;4
20/11/2015;The Pepper Salami Pizza;3
20/11/2015;The Pepperoni Pizza;4
20/11/2015;The Pepperoni, Mushroom, and Peppers Pizza;3
20/11/2015;The Prosciutto and Arugula Pizza;5
20/11/2015;The Sicilian Pizza;5
20/11/2015;The Soppressata Pizza;2
20/11/2015;The Southwest Chicken Pizza;4
20/11/2015;The Spicy Italian Pizza;11
20/11/2015;The Spinach Pesto Pizza;5
20/11/2015;The Spinach Supreme Pizza;3
20/11/2015;The Spinach and Feta Pizza;6
20/11/2015;The Thai Chicken Pizza;8
20/11/2015;The Vegetables + Vegetables Pizza;7
21/11/2015;The Barbecue Chicken Pizza;4
21/11/2015;The Big Meat Pizza;6
21/11/2015;The Brie Carre Pizza;1
21/11/2015;The Calabrese Pizza;3
21/11/2015;The California Chicken Pizza;3
21/11/2015;The Chicken Alfredo Pizza;5
21/11/2015;The Chicken Pesto Pizza;1
21/11/2015;The Classic Deluxe Pizza;7
21/11/2015;The Five Cheese Pizza;4
21/11/2015;The Four Cheese Pizza;5
21/11/2015;The Greek Pizza;4
21/11/2015;The Green Garden Pizza;2
21/11/2015;The Hawaiian Pizza;9
21/11/2015;The Italian Capocollo Pizza;3
21/11/2015;The Italian Supreme Pizza;5
21/11/2015;The Italian Vegetables Pizza;1
21/11/2015;The Mediterranean Pizza;4
21/11/2015;The Mexicana Pizza;3
21/11/2015;The Napolitana Pizza;5
21/11/2015;The Pepper Salami Pizza;6
21/11/2015;The Pepperoni Pizza;5
21/11/2015;The Pepperoni, Mushroom, and Peppers Pizza;2
21/11/2015;The Prosciutto and Arugula Pizza;2
21/11/2015;The Sicilian Pizza;7
21/11/2015;The Soppressata Pizza;1
21/11/2015;The Southwest Chicken Pizza;8
21/11/2015;The Spicy Italian Pizza;4
21/11/2015;The Spinach Pesto Pizza;5
21/11/2015;The Spinach Supreme Pizza;2
21/11/2015;The Spinach and Feta Pizza;4
21/11/2015;The Thai Chicken Pizza;6
21/11/2015;The Vegetables + Vegetables Pizza;4
22/11/2015;The Barbecue Chicken Pizza;5
22/11/2015;The Big Meat Pizza;3
22/11/2015;The Brie Carre Pizza;0
22/11/2015;The Calabrese Pizza;4
22/11/2015;The California Chicken Pizza;2
22/11/2015;The Chicken Alfredo Pizza;0
22/11/2015;The Chicken Pesto Pizza;3
22/11/2015;The Classic Deluxe Pizza;5
22/11/2015;The Five Cheese Pizza;2
22/11/2015;The Four Cheese Pizza;1
22/11/2015;The Greek Pizza;5
22/11/2015;The Green Garden Pizza;2
22/11/2015;The Hawaiian Pizza;5
22/11/2015;The Italian Capocollo Pizza;2
22/11/2015;The Italian Supreme Pizza;2
22/11/2015;The Italian Vegetables Pizza;0
22/11/2015;The Mediterranean Pizza;0
22/11/2015;The Mexicana Pizza;4
22/11/2015;The Napolitana Pizza;2
22/11/2015;The Pepper Salami Pizza;2
22/11/2015;The Pepperoni Pizza;2
22/11/2015;The Pepperoni, Mushroom, and Peppers Pizza;3
22/11/2015;The Prosciutto and Arugula Pizza;3
22/11/2015;The Sicilian Pizza;7
22/11/2015;The Soppressata Pizza;1
22/11/2015;The Southwest Chicken Pizza;1
22/11/2015;The Spicy Italian Pizza;3
22/11/2015;The Spinach Pesto Pizza;3
22/11/2015;The Spinach Supreme Pizza;2
22/11/2015;The Spinach and Feta Pizza;4
22/11/2015;The Thai Chicken Pizza;4
22/11/2015;The Vegetables + Vegetables Pizza;2
23/11/2015;The Barbecue Chicken Pizza;13
23/11/2015;The Big Meat Pizza;6
23/11/2015;The Brie Carre Pizza;3
23/11/2015;The Calabrese Pizza;3
23/11/2015;The California Chicken Pizza;7
23/11/2015;The Chicken Alfredo Pizza;1
23/11/2015;The Chicken Pesto Pizza;2
23/11/2015;The Classic Deluxe Pizza;6
23/11/2015;The Five Cheese Pizza;5
23/11/2015;The Four Cheese Pizza;3
23/11/2015;The Greek Pizza;3
23/11/2015;The Green Garden Pizza;0
23/11/2015;The Hawaiian Pizza;8
23/11/2015;The Italian Capocollo Pizza;2
23/11/2015;The Italian Supreme Pizza;4
23/11/2015;The Italian Vegetables Pizza;9
23/11/2015;The Mediterranean Pizza;1
23/11/2015;The Mexicana Pizza;3
23/11/2015;The Napolitana Pizza;4
23/11/2015;The Pepper Salami Pizza;5
23/11/2015;The Pepperoni Pizza;4
23/11/2015;The Pepperoni, Mushroom, and Peppers Pizza;4
23/11/2015;The Prosciutto and Arugula Pizza;5
23/11/2015;The Sicilian Pizza;5
23/11/2015;The Soppressata Pizza;1
23/11/2015;The Southwest Chicken Pizza;8
23/11/2015;The Spicy Italian Pizza;9
23/11/2015;The Spinach Pesto Pizza;6
23/11/2015;The Spinach Supreme Pizza;2
23/11/2015;The Spinach and Feta Pizza;8
23/11/2015;The Thai Chicken Pizza;5
23/11/2015;The Vegetables + Vegetables Pizza;3
24/11/2015;The Barbecue Chicken Pizza;3
24/11/2015;The Big Meat Pizza;5
24/11/2015;The Brie Carre Pizza;1
24/11/2015;The Calabrese Pizza;4
24/11/2015;The California Chicken Pizza;6
24/11/2015;The Chicken Alfredo Pizza;1
24/11/2015;The Chicken Pesto Pizza;0
24/11/2015;The Classic Deluxe Pizza;5
24/11/2015;The Five Cheese Pizza;3
24/11/2015;The Four Cheese Pizza;2
24/11/2015;The Greek Pizza;6
24/11/2015;The Green Garden Pizza;2
24/11/2015;The Hawaiian Pizza;4
24/11/2015;The Italian Capocollo Pizza;4
24/11/2015;The Italian Supreme Pizza;5
24/11/2015;The Italian Vegetables Pizza;2
24/11/2015;The Mediterranean Pizza;3
24/11/2015;The Mexicana Pizza;7
24/11/2015;The Napolitana Pizza;5
24/11/2015;The Pepper Salami Pizza;5
24/11/2015;The Pepperoni Pizza;4
24/11/2015;The Pepperoni, Mushroom, and Peppers Pizza;2
24/11/2015;The Prosciutto and Arugula Pizza;4
24/11/2015;The Sicilian Pizza;8
24/11/2015;The Soppressata Pizza;3
24/11/2015;The Southwest Chicken Pizza;7
24/11/2015;The Spicy Italian Pizza;6
24/11/2015;The Spinach Pesto Pizza;4
24/11/2015;The Spinach Supreme Pizza;3
24/11/2015;The Spinach and Feta Pizza;3
24/11/2015;The Thai Chicken Pizza;9
24/11/2015;The Vegetables + Vegetables Pizza;5
25/11/2015;The Barbecue Chicken Pizza;5
25/11/2015;The Big Meat Pizza;9
25/11/2015;The Brie Carre Pizza;1
25/11/2015;The Calabrese Pizza;3
25/11/2015;The California Chicken Pizza;5
25/11/2015;The Chicken Alfredo Pizza;1
25/11/2015;The Chicken Pesto Pizza;2
25/11/2015;The Classic Deluxe Pizza;6
25/11/2015;The Five Cheese Pizza;4
25/11/2015;The Four Cheese Pizza;11
25/11/2015;The Greek Pizza;6
25/11/2015;The Green Garden Pizza;2
25/11/2015;The Hawaiian Pizza;7
25/11/2015;The Italian Capocollo Pizza;3
25/11/2015;The Italian Supreme Pizza;6
25/11/2015;The Italian Vegetables Pizza;3
25/11/2015;The Mediterranean Pizza;4
25/11/2015;The Mexicana Pizza;5
25/11/2015;The Napolitana Pizza;5
25/11/2015;The Pepper Salami Pizza;1
25/11/2015;The Pepperoni Pizza;9
25/11/2015;The Pepperoni, Mushroom, and Peppers Pizza;4
25/11/2015;The Prosciutto and Arugula Pizza;6
25/11/2015;The Sicilian Pizza;8
25/11/2015;The Soppressata Pizza;2
25/11/2015;The Southwest Chicken Pizza;2
25/11/2015;The Spicy Italian Pizza;3
25/11/2015;The Spinach Pesto Pizza;3
25/11/2015;The Spinach Supreme Pizza;1
25/11/2015;The Spinach and Feta Pizza;0
25/11/2015;The Thai Chicken Pizza;12
25/11/2015;The Vegetables + Vegetables Pizza;5
26/11/2015;The Barbecue Chicken Pizza;11
26/11/2015;The Big Meat Pizza;5
26/11/2015;The Brie Carre Pizza;5
26/11/2015;The Calabrese Pizza;4
26/11/2015;The California Chicken Pizza;14
26/11/2015;The Chicken Alfredo Pizza;5
26/11/2015;The Chicken Pesto Pizza;3
26/11/2015;The Classic Deluxe Pizza;16
26/11/2015;The Five Cheese Pizza;3
26/11/2015;The Four Cheese Pizza;13
26/11/2015;The Greek Pizza;10
26/11/2015;The Green Garden Pizza;2
26/11/2015;The Hawaiian Pizza;22
26/11/2015;The Italian Capocollo Pizza;8
26/11/2015;The Italian Supreme Pizza;6
26/11/2015;The Italian Vegetables Pizza;7
26/11/2015;The Mediterranean Pizza;4
26/11/2015;The Mexicana Pizza;10
26/11/2015;The Napolitana Pizza;5
26/11/2015;The Pepper Salami Pizza;12
26/11/2015;The Pepperoni Pizza;10
26/11/2015;The Pepperoni, Mushroom, and Peppers Pizza;5
26/11/2015;The Prosciutto and Arugula Pizza;7
26/11/2015;The Sicilian Pizza;11
26/11/2015;The Soppressata Pizza;5
26/11/2015;The Southwest Chicken Pizza;12
26/11/2015;The Spicy Italian Pizza;12
26/11/2015;The Spinach Pesto Pizza;4
26/11/2015;The Spinach Supreme Pizza;4
26/11/2015;The Spinach and Feta Pizza;7
26/11/2015;The Thai Chicken Pizza;15
26/11/2015;The Vegetables + Vegetables Pizza;9
27/11/2015;The Barbecue Chicken Pizza;13
27/11/2015;The Big Meat Pizza;9
27/11/2015;The Brie Carre Pizza;1
27/11/2015;The Calabrese Pizza;8
27/11/2015;The California Chicken Pizza;13
27/11/2015;The Chicken Alfredo Pizza;4
27/11/2015;The Chicken Pesto Pizza;4
27/11/2015;The Classic Deluxe Pizza;20
27/11/2015;The Five Cheese Pizza;14
27/11/2015;The Four Cheese Pizza;8
27/11/2015;The Greek Pizza;9
27/11/2015;The Green Garden Pizza;6
27/11/2015;The Hawaiian Pizza;8
27/11/2015;The Italian Capocollo Pizza;14
27/11/2015;The Italian Supreme Pizza;4
27/11/2015;The Italian Vegetables Pizza;5
27/11/2015;The Mediterranean Pizza;3
27/11/2015;The Mexicana Pizza;10
27/11/2015;The Napolitana Pizza;8
27/11/2015;The Pepper Salami Pizza;7
27/11/2015;The Pepperoni Pizza;11
27/11/2015;The Pepperoni, Mushroom, and Peppers Pizza;7
27/11/2015;The Prosciutto and Arugula Pizza;7
27/11/2015;The Sicilian Pizza;11
27/11/2015;The Soppressata Pizza;6
27/11/2015;The Southwest Chicken Pizza;8
27/11/2015;The Spicy Italian Pizza;7
27/11/2015;The Spinach Pesto Pizza;10
27/11/2015;The Spinach Supreme Pizza;1
27/11/2015;The Spinach and Feta Pizza;9
27/11/2015;The Thai Chicken Pizza;11
27/11/2015;The Vegetables + Vegetables Pizza;8
28/11/2015;The Barbecue Chicken Pizza;8
28/11/2015;The Big Meat Pizza;6
28/11/2015;The Brie Carre Pizza;1
28/11/2015;The Calabrese Pizza;2
28/11/2015;The California Chicken Pizza;6
28/11/2015;The Chicken Alfredo Pizza;4
28/11/2015;The Chicken Pesto Pizza;2
28/11/2015;The Classic Deluxe Pizza;10
28/11/2015;The Five Cheese Pizza;0
28/11/2015;The Four Cheese Pizza;3
28/11/2015;The Greek Pizza;7
28/11/2015;The Green Garden Pizza;1
28/11/2015;The Hawaiian Pizza;4
28/11/2015;The Italian Capocollo Pizza;2
28/11/2015;The Italian Supreme Pizza;5
28/11/2015;The Italian Vegetables Pizza;2
28/11/2015;The Mediterranean Pizza;3
28/11/2015;The Mexicana Pizza;4
28/11/2015;The Napolitana Pizza;3
28/11/2015;The Pepper Salami Pizza;2
28/11/2015;The Pepperoni Pizza;4
28/11/2015;The Pepperoni, Mushroom, and Peppers Pizza;2
28/11/2015;The Prosciutto and Arugula Pizza;3
28/11/2015;The Sicilian Pizza;7
28/11/2015;The Soppressata Pizza;2
28/11/2015;The Southwest Chicken Pizza;3
28/11/2015;The Spicy Italian Pizza;4
28/11/2015;The Spinach Pesto Pizza;2
28/11/2015;The Spinach Supreme Pizza;5
28/11/2015;The Spinach and Feta Pizza;1
28/11/2015;The Thai Chicken Pizza;6
28/11/2015;The Vegetables + Vegetables Pizza;4
29/11/2015;The Barbecue Chicken Pizza;4
29/11/2015;The Big Meat Pizza;4
29/11/2015;The Brie Carre Pizza;1
29/11/2015;The Calabrese Pizza;0
29/11/2015;The California Chicken Pizza;3
29/11/2015;The Chicken Alfredo Pizza;3
29/11/2015;The Chicken Pesto Pizza;1
29/11/2015;The Classic Deluxe Pizza;3
29/11/2015;The Five Cheese Pizza;3
29/11/2015;The Four Cheese Pizza;8
29/11/2015;The Greek Pizza;1
29/11/2015;The Green Garden Pizza;4
29/11/2015;The Hawaiian Pizza;9
29/11/2015;The Italian Capocollo Pizza;3
29/11/2015;The Italian Supreme Pizza;9
29/11/2015;The Italian Vegetables Pizza;2
29/11/2015;The Mediterranean Pizza;2
29/11/2015;The Mexicana Pizza;4
29/11/2015;The Napolitana Pizza;4
29/11/2015;The Pepper Salami Pizza;4
29/11/2015;The Pepperoni Pizza;3
29/11/2015;The Pepperoni, Mushroom, and Peppers Pizza;6
29/11/2015;The Prosciutto and Arugula Pizza;1
29/11/2015;The Sicilian Pizza;11
29/11/2015;The Soppressata Pizza;2
29/11/2015;The Southwest Chicken Pizza;3
29/11/2015;The Spicy Italian Pizza;2
29/11/2015;The Spinach Pesto Pizza;3
29/11/2015;The Spinach Supreme Pizza;1
29/11/2015;The Spinach and Feta Pizza;3
29/11/2015;The Thai Chicken Pizza;4
29/11/2015;The Vegetables + Vegetables Pizza;4
30/11/2015;The Barbecue Chicken Pizza;13
30/11/2015;The Big Meat Pizza;9
30/11/2015;The Brie Carre Pizza;2
30/11/2015;The Calabrese Pizza;3
30/11/2015;The California Chicken Pizza;7
30/11/2015;The Chicken Alfredo Pizza;3
30/11/2015;The Chicken Pesto Pizza;5
30/11/2015;The Classic Deluxe Pizza;9
30/11/2015;The Five Cheese Pizza;1
30/11/2015;The Four Cheese Pizza;1
30/11/2015;The Greek Pizza;1
30/11/2015;The Green Garden Pizza;1
30/11/2015;The Hawaiian Pizza;4
30/11/2015;The Italian Capocollo Pizza;2
30/11/2015;The Italian Supreme Pizza;3
30/11/2015;The Italian Vegetables Pizza;4
30/11/2015;The Mediterranean Pizza;1
30/11/2015;The Mexicana Pizza;9
30/11/2015;The Napolitana Pizza;4
30/11/2015;The Pepper Salami Pizza;5
30/11/2015;The Pepperoni Pizza;5
30/11/2015;The Pepperoni, Mushroom, and Peppers Pizza;5
30/11/2015;The Prosciutto and Arugula Pizza;2
30/11/2015;The Sicilian Pizza;3
30/11/2015;The Soppressata Pizza;0
30/11/2015;The Southwest Chicken Pizza;8
30/11/2015;The Spicy Italian Pizza;8
30/11/2015;The Spinach Pesto Pizza;4
30/11/2015;The Spinach Supreme Pizza;0
30/11/2015;The Spinach and Feta Pizza;3
30/11/2015;The Thai Chicken Pizza;8
30/11/2015;The Vegetables + Vegetables Pizza;1
01/12/2015;The Barbecue Chicken Pizza;6
01/12/2015;The Big Meat Pizza;4
01/12/2015;The Brie Carre Pizza;0
01/12/2015;The Calabrese Pizza;2
01/12/2015;The California Chicken Pizza;6
01/12/2015;The Chicken Alfredo Pizza;1
01/12/2015;The Chicken Pesto Pizza;5
01/12/2015;The Classic Deluxe Pizza;4
01/12/2015;The Five Cheese Pizza;4
01/12/2015;The Four Cheese Pizza;7
01/12/2015;The Greek Pizza;2
01/12/2015;The Green Garden Pizza;3
01/12/2015;The Hawaiian Pizza;12
01/12/2015;The Italian Capocollo Pizza;3
01/12/2015;The Italian Supreme Pizza;8
01/12/2015;The Italian Vegetables Pizza;3
01/12/2015;The Mediterranean Pizza;2
01/12/2015;The Mexicana Pizza;5
01/12/2015;The Napolitana Pizza;1
01/12/2015;The Pepper Salami Pizza;6
01/12/2015;The Pepperoni Pizza;6
01/12/2015;The Pepperoni, Mushroom, and Peppers Pizza;6
01/12/2015;The Prosciutto and Arugula Pizza;4
01/12/2015;The Sicilian Pizza;4
01/12/2015;The Soppressata Pizza;3
01/12/2015;The Southwest Chicken Pizza;5
01/12/2015;The Spicy Italian Pizza;5
01/12/2015;The Spinach Pesto Pizza;3
01/12/2015;The Spinach Supreme Pizza;1
01/12/2015;The Spinach and Feta Pizza;2
01/12/2015;The Thai Chicken Pizza;5
01/12/2015;The Vegetables + Vegetables Pizza;3
02/12/2015;The Barbecue Chicken Pizza;6
02/12/2015;The Big Meat Pizza;3
02/12/2015;The Brie Carre Pizza;1
02/12/2015;The Calabrese Pizza;1
02/12/2015;The California Chicken Pizza;8
02/12/2015;The Chicken Alfredo Pizza;4
02/12/2015;The Chicken Pesto Pizza;3
02/12/2015;The Classic Deluxe Pizza;7
02/12/2015;The Five Cheese Pizza;5
02/12/2015;The Four Cheese Pizza;7
02/12/2015;The Greek Pizza;5
02/12/2015;The Green Garden Pizza;3
02/12/2015;The Hawaiian Pizza;6
02/12/2015;The Italian Capocollo Pizza;3
02/12/2015;The Italian Supreme Pizza;8
02/12/2015;The Italian Vegetables Pizza;1
02/12/2015;The Mediterranean Pizza;4
02/12/2015;The Mexicana Pizza;4
02/12/2015;The Napolitana Pizza;1
02/12/2015;The Pepper Salami Pizza;2
02/12/2015;The Pepperoni Pizza;4
02/12/2015;The Pepperoni, Mushroom, and Peppers Pizza;2
02/12/2015;The Prosciutto and Arugula Pizza;6
02/12/2015;The Sicilian Pizza;6
02/12/2015;The Soppressata Pizza;3
02/12/2015;The Southwest Chicken Pizza;2
02/12/2015;The Spicy Italian Pizza;6
02/12/2015;The Spinach Pesto Pizza;1
02/12/2015;The Spinach Supreme Pizza;1
02/12/2015;The Spinach and Feta Pizza;5
02/12/2015;The Thai Chicken Pizza;11
02/12/2015;The Vegetables + Vegetables Pizza;3
03/12/2015;The Barbecue Chicken Pizza;5
03/12/2015;The Big Meat Pizza;3
03/12/2015;The Brie Carre Pizza;0
03/12/2015;The Calabrese Pizza;1
03/12/2015;The California Chicken Pizza;8
03/12/2015;The Chicken Alfredo Pizza;2
03/12/2015;The Chicken Pesto Pizza;4
03/12/2015;The Classic Deluxe Pizza;7
03/12/2015;The Five Cheese Pizza;4
03/12/2015;The Four Cheese Pizza;9
03/12/2015;The Greek Pizza;3
03/12/2015;The Green Garden Pizza;0
03/12/2015;The Hawaiian Pizza;4
03/12/2015;The Italian Capocollo Pizza;6
03/12/2015;The Italian Supreme Pizza;4
03/12/2015;The Italian Vegetables Pizza;5
03/12/2015;The Mediterranean Pizza;1
03/12/2015;The Mexicana Pizza;4
03/12/2015;The Napolitana Pizza;4
03/12/2015;The Pepper Salami Pizza;2
03/12/2015;The Pepperoni Pizza;4
03/12/2015;The Pepperoni, Mushroom, and Peppers Pizza;3
03/12/2015;The Prosciutto and Arugula Pizza;6
03/12/2015;The Sicilian Pizza;5
03/12/2015;The Soppressata Pizza;3
03/12/2015;The Southwest Chicken Pizza;5
03/12/2015;The Spicy Italian Pizza;5
03/12/2015;The Spinach Pesto Pizza;4
03/12/2015;The Spinach Supreme Pizza;5
03/12/2015;The Spinach and Feta Pizza;5
03/12/2015;The Thai Chicken Pizza;6
03/12/2015;The Vegetables + Vegetables Pizza;9
04/12/2015;The Barbecue Chicken Pizza;8
04/12/2015;The Big Meat Pizza;7
04/12/2015;The Brie Carre Pizza;1
04/12/2015;The Calabrese Pizza;2
04/12/2015;The California Chicken Pizza;9
04/12/2015;The Chicken Alfredo Pizza;3
04/12/2015;The Chicken Pesto Pizza;6
04/12/2015;The Classic Deluxe Pizza;6
04/12/2015;The Five Cheese Pizza;3
04/12/2015;The Four Cheese Pizza;8
04/12/2015;The Greek Pizza;5
